year,round,region_number,region_name,seed,team,score,seed_2,team_2,score_2
2016,1,4,Midwest,8,Texas Tech,61,9,Butler,71
2016,2,1,South,1,Kansas,73,9,Connecticut,61
2016,2,1,South,2,Villanova,87,7,Iowa,68
2016,2,1,South,3,Miami,65,11,Wichita St,57
2016,2,1,South,13,Hawaii,60,5,Maryland,73
2016,2,2,West,1,Oregon,69,8,St Josephs,64
2016,2,2,West,2,Oklahoma,85,10,VCU,81
2016,2,2,West,3,Texas A&M,92,11,Northern Iowa,88
2016,2,2,West,4,Duke,71,12,Yale,64
2016,2,3,East,1,North Carolina,85,9,Providence,66
2016,2,3,East,2,Xavier,63,7,Wisconsin,66
2016,2,3,East,14,Stephen F Austin,75,6,Notre Dame,76
2016,2,3,East,4,Kentucky,67,5,Indiana,73
2016,2,4,Midwest,1,Virginia,77,9,Butler,69
2016,2,4,Midwest,15,Middle Tennessee St,50,10,Syracuse,75
2016,2,4,Midwest,3,Utah,59,11,Gonzaga,82
2016,2,4,Midwest,4,Iowa St,78,12,Arkansas Little Rock,61
2016,3,1,South,1,Kansas,79,5,Maryland,63
2016,3,1,South,2,Villanova,92,3,Miami,69
2016,3,2,West,1,Oregon,82,4,Duke,68
2016,3,2,West,2,Oklahoma,77,3,Texas A&M,63
2016,3,3,East,1,North Carolina,101,5,Indiana,86
2016,3,3,East,7,Wisconsin,56,6,Notre Dame,61
2016,3,4,Midwest,1,Virginia,84,4,Iowa St,71
2016,3,4,Midwest,10,Syracuse,63,11,Gonzaga,60
2016,4,1,South,1,Kansas,59,2,Villanova,64
2016,4,2,West,1,Oregon,68,2,Oklahoma,80
2016,4,3,East,1,North Carolina,88,6,Notre Dame,74
2016,4,4,Midwest,1,Virginia,62,10,Syracuse,68
2016,5,1,Final Four,2,Villanova,95,2,Oklahoma,51
2016,5,2,Final Four,1,North Carolina,83,10,Syracuse,66
2016,6,1,Championship,2,Villanova,77,1,North Carolina,74
2017,1,1,East,1,Villanova,76,16,Mount St Marys,56
2017,1,1,East,2,Duke,87,15,Troy,65
2017,1,1,East,3,Baylor,91,14,New Mexico St,73
2017,1,1,East,4,Florida,80,13,East Tennessee St,65
2017,1,1,East,5,Virginia,76,12,UNC Wilmington,71
2017,1,1,East,6,SMU,65,11,USC,66
2017,1,1,East,7,South Carolina,93,10,Marquette,73
2017,1,1,East,8,Wisconsin,84,9,Virginia Tech,74
2017,1,2,West,1,Gonzaga,66,16,South Dakota St,46
2017,1,2,West,2,Arizona,100,15,North Dakota,82
2017,1,2,West,3,Florida St,86,14,Florida Gulf Coast,80
2017,1,2,West,4,West Virginia,86,13,Bucknell,80
2017,1,2,West,5,Notre Dame,60,12,Princeton,58
2017,1,2,West,6,Maryland,65,11,Xavier,76
2017,1,2,West,7,St Marys,85,10,VCU,77
2017,1,2,West,8,Northwestern,68,9,Vanderbilt,66
2017,1,3,Midwest,1,Kansas,100,16,UC Davis,62
2017,1,3,Midwest,2,Louisville,78,15,Jacksonville St,63
2017,1,3,Midwest,3,Oregon,93,14,Iona,77
2017,1,3,Midwest,4,Purdue,80,13,Vermont,70
2017,1,3,Midwest,5,Iowa St,84,12,Nevada,73
2017,1,3,Midwest,6,Creighton,72,11,Rhode Island,84
2017,1,3,Midwest,7,Michigan,92,10,Oklahoma St,91
2017,1,3,Midwest,8,Miami,58,9,Michigan St,78
2017,1,4,South,1,North Carolina,103,16,Texas Southern,64
2017,1,4,South,2,Kentucky,79,15,Northern Kentucky,70
2017,1,4,South,3,UCLA,97,14,Kent St,80
2017,1,4,South,4,Butler,76,13,Winthrop,64
2017,1,4,South,5,Minnesota,72,12,Middle Tennessee St,81
2017,1,4,South,6,Cincinnati,75,11,Kansas St,61
2017,1,4,South,7,Dayton,58,10,Wichita St,64
2017,1,4,South,8,Arkansas,77,9,Seton Hall,71
2017,2,1,East,1,Villanova,62,8,Wisconsin,65
2017,2,1,East,2,Duke,81,7,South Carolina,88
2017,2,1,East,3,Baylor,82,11,USC,78
2017,2,1,East,4,Florida,65,5,Virginia,39
2017,2,2,West,1,Gonzaga,79,8,Northwestern,73
2017,2,2,West,2,Arizona,69,7,St Marys,60
2017,2,2,West,3,Florida St,66,11,Xavier,91
2017,2,2,West,4,West Virginia,83,5,Notre Dame,71
2017,2,3,Midwest,1,Kansas,90,9,Michigan St,70
2017,2,3,Midwest,2,Louisville,69,7,Michigan,73
2017,2,3,Midwest,3,Oregon,75,11,Rhode Island,72
2017,2,3,Midwest,4,Purdue,80,5,Iowa St,76
2017,2,4,South,1,North Carolina,72,8,Arkansas,65
2017,2,4,South,2,Kentucky,65,10,Wichita St,62
2017,2,4,South,3,UCLA,79,6,Cincinnati,67
2017,2,4,South,4,Butler,74,12,Middle Tennessee St,65
2017,3,1,East,8,Wisconsin,83,4,Florida,84
2017,3,1,East,7,South Carolina,70,3,Baylor,50
2017,3,2,West,1,Gonzaga,61,4,West Virginia,58
2017,3,2,West,2,Arizona,71,11,Xavier,73
2017,3,3,Midwest,1,Kansas,98,4,Purdue,66
2017,3,3,Midwest,7,Michigan,68,3,Oregon,69
2017,3,4,South,1,North Carolina,92,4,Butler,80
2017,3,4,South,2,Kentucky,86,3,UCLA,75
2017,4,1,East,4,Florida,70,7,South Carolina,77
2017,4,2,West,1,Gonzaga,83,11,Xavier,59
2017,4,3,Midwest,1,Kansas,60,3,Oregon,74
2017,4,4,South,1,North Carolina,75,2,Kentucky,73
2017,5,1,Final Four,7,South Carolina,73,1,Gonzaga,77
2017,5,2,Final Four,3,Oregon,76,1,North Carolina,77
2017,6,1,Championship,1,Gonzaga,65,1,North Carolina,71
2018,1,1,South,1,Virginia,54,16,UMBC,74
2018,1,1,South,2,Cincinnati,68,15,Georgia St,53
2018,1,1,South,3,Tennessee,73,14,Wright St,47
2018,1,1,South,4,Arizona,68,13,Buffalo,89
2018,1,1,South,5,Kentucky,78,12,Davidson,73
2018,1,1,South,6,Miami,62,11,Loyola Chicago,64
2018,1,1,South,7,Nevada,87,10,Texas,83
2018,1,1,South,8,Creighton,59,9,Kansas St,69
2018,1,2,West,1,Xavier,102,16,North Carolina Central,83
2018,1,2,West,2,North Carolina,84,15,Lipscomb,66
2018,1,2,West,3,Michigan,61,14,Montana,47
2018,1,2,West,4,Gonzaga,68,13,UNC Greensboro,64
2018,1,2,West,5,Ohio St,81,12,South Dakota St,73
2018,1,2,West,6,Houston,67,11,San Diego St,65
2018,1,2,West,7,Texas A&M,73,10,Providence,69
2018,1,2,West,8,Missouri,54,9,Florida St,67
2018,1,3,East,1,Villanova,87,16,Radford,61
2018,1,3,East,2,Purdue,74,15,Cal St Fullerton,48
2018,1,3,East,3,Texas Tech,70,14,Stephen F Austin,60
2018,1,3,East,4,Wichita St,75,13,Marshall,81
2018,1,3,East,5,West Virginia,85,12,Murray St,68
2018,1,3,East,6,Florida,77,11,St Bonaventure,62
2018,1,3,East,7,Arkansas,62,10,Butler,79
2018,1,3,East,8,Virginia Tech,83,9,Alabama,86
2018,1,4,Midwest,1,Kansas,76,16,Pennsylvania,60
2018,1,4,Midwest,2,Duke,89,15,Iona,67
2018,1,4,Midwest,3,Michigan St,82,14,Bucknell,78
2018,1,4,Midwest,4,Auburn,62,13,College of Charleston,58
2018,1,4,Midwest,5,Clemson,79,12,New Mexico St,68
2018,1,4,Midwest,6,TCU,52,11,Syracuse,57
2018,1,4,Midwest,7,Rhode Island,83,10,Oklahoma,78
2018,1,4,Midwest,8,Seton Hall,94,9,NC State,83
2018,2,1,South,16,UMBC,43,9,Kansas St,50
2018,2,1,South,2,Cincinnati,73,7,Nevada,75
2018,2,1,South,3,Tennessee,62,11,Loyola Chicago,63
2018,2,1,South,13,Buffalo,75,5,Kentucky,95
2018,2,2,West,1,Xavier,70,9,Florida St,75
2018,2,2,West,2,North Carolina,65,7,Texas A&M,86
2018,2,2,West,3,Michigan,64,6,Houston,63
2018,2,2,West,4,Gonzaga,90,5,Ohio St,84
2018,2,3,East,1,Villanova,81,9,Alabama,58
2018,2,3,East,2,Purdue,76,10,Butler,73
2018,2,3,East,3,Texas Tech,69,6,Florida,66
2018,2,3,East,13,Marshall,71,5,West Virginia,94
2018,2,4,Midwest,1,Kansas,83,8,Seton Hall,79
2018,2,4,Midwest,2,Duke,87,7,Rhode Island,62
2018,2,4,Midwest,3,Michigan St,53,11,Syracuse,55
2018,2,4,Midwest,4,Auburn,53,5,Clemson,84
2018,3,1,South,9,Kansas St,61,5,Kentucky,58
2018,3,1,South,7,Nevada,68,11,Loyola Chicago,69
2018,3,2,West,9,Florida St,75,4,Gonzaga,60
2018,3,2,West,7,Texas A&M,72,3,Michigan,99
2018,3,3,East,1,Villanova,90,5,West Virginia,78
2018,3,3,East,2,Purdue,65,3,Texas Tech,78
2018,3,4,Midwest,1,Kansas,80,5,Clemson,76
2018,3,4,Midwest,2,Duke,69,11,Syracuse,65
2018,4,1,South,9,Kansas St,62,11,Loyola Chicago,78
2018,4,2,West,9,Florida St,54,3,Michigan,58
2018,4,3,East,1,Villanova,71,3,Texas Tech,59
2018,4,4,Midwest,1,Kansas,85,2,Duke,81
2018,5,1,Final Four,11,Loyola Chicago,57,3,Michigan,69
2018,5,2,Final Four,1,Villanova,95,1,Kansas,79
2018,6,1,Championship,3,Michigan,62,1,Villanova,79
